,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
DEPDC7,DEPDC7,-0.2394131950754077,0.23872363456367945,0.3662728999269318,Not Significant,paired_ttest,0.6417236774517537,0.8811368725271614,0.4361952130514911,Not Significant
WFDC3,WFDC3,0.31709357674953276,0.23878053546609182,0.3663202366461907,Not Significant,paired_ttest,1.2035374624063246,0.8864438856567919,0.4361390889220997,Not Significant
PCDHA8,PCDHA8,-0.29659252684842774,0.23882346619129294,0.3663202366461907,Not Significant,paired_ttest,1.0386670668394358,1.3352595936878635,0.4361390889220997,Not Significant
SYT6,SYT6,-0.24252692419536948,0.2388273816659199,0.3663202366461907,Not Significant,paired_ttest,0.6067985355698211,0.8493254597651906,0.4361390889220997,Not Significant
CCDC132,CCDC132,-0.21852801276085332,0.23898113629291193,0.36648149839812233,Not Significant,paired_ttest,3.2370168010740072,3.4555448138348606,0.43594794556971045,Not Significant
CEP19,CEP19,-0.3229421418427538,0.23897166015370447,0.36648149839812233,Not Significant,paired_ttest,2.673795870211086,2.99673801205384,0.43594794556971045,Not Significant
SOS2,SOS2,0.2714940073731129,0.23908292896047392,0.36660030889016526,Not Significant,paired_ttest,3.0516541008155333,2.7801600934424204,0.4358071734457122,Not Significant
AC096677.1,AC096677.1,0.27261846913272914,0.23911051543875697,0.3666053219520696,Not Significant,paired_ttest,2.8406660289490584,2.5680475598163293,0.435801234743032,Not Significant
LCA10,LCA10,-0.255232443355069,0.23922655411070515,0.3667459355067105,Not Significant,paired_ttest,1.500960790718473,1.756193234073542,0.43563469056385834,Not Significant
NUPR1,NUPR1,0.44340657908909353,0.23928404140243761,0.36679676748176404,Not Significant,paired_ttest,5.535436279291202,5.092029700202109,0.43557450034939527,Not Significant
ESRRA,ESRRA,0.28012346923732956,0.23944748170546787,0.3670099872093975,Not Significant,paired_ttest,4.934270785345915,4.654147316108586,0.43532211740754256,Not Significant
ELP6,ELP6,0.21985610199122663,0.23962296141356046,0.36721093553907735,Not Significant,paired_ttest,4.105516200453386,3.8856600984621594,0.43508439399159854,Not Significant
TNFAIP2,TNFAIP2,0.3406998353384214,0.23962730059919363,0.36721093553907735,Not Significant,paired_ttest,6.188796902429915,5.848097067091493,0.43508439399159854,Not Significant
FZD2,FZD2,0.16508857548072609,0.23983213042362916,0.36748746806246907,Not Significant,paired_ttest,2.349592241348293,2.1845036658675667,0.43475746649574887,Not Significant
TRMT44,TRMT44,-0.32316100532072056,0.24019402422912825,0.36792980179621393,Not Significant,paired_ttest,4.086213110951052,4.409374116271772,0.4342350335022248,Not Significant
C21orf33,C21orf33,0.3914453456594549,0.24019287146605364,0.36792980179621393,Not Significant,paired_ttest,5.641829191607973,5.250383845948518,0.4342350335022248,Not Significant
B3GALT5,B3GALT5,-0.3296812129485007,0.24018471842233788,0.36792980179621393,Not Significant,paired_ttest,1.3986118641875047,1.7282930771360054,0.4342350335022248,Not Significant
SLC45A4,SLC45A4,0.31187086252980745,0.24029275085650387,0.36804363628087494,Not Significant,paired_ttest,3.9246488001694755,3.612777937639668,0.4341006871077082,Not Significant
ESCO2,ESCO2,-0.38730744280034024,0.24041667990390306,0.3681960449239377,Not Significant,paired_ttest,2.453333957025543,2.8406413998258833,0.4339208808970088,Not Significant
KRTAP12-3,KRTAP12-3,-0.20530839652531682,0.24053454647980202,0.36833913892630726,Not Significant,paired_ttest,0.05416535280541571,0.25947374933073253,0.43375213149367525,Not Significant
FBXO4,FBXO4,0.29575307944408413,0.24059306706667552,0.36839133446041034,Not Significant,paired_ttest,2.5568252906083444,2.2610722111642603,0.43369059411115146,Not Significant
LRP10,LRP10,0.19591058376141213,0.24085361041940612,0.36871537679558963,Not Significant,paired_ttest,5.884759255198994,5.688848671437582,0.4333087503292723,Not Significant
LAIR2,LAIR2,0.25121216897410337,0.24085173645766164,0.36871537679558963,Not Significant,paired_ttest,0.7629796454252127,0.5117674764511093,0.4333087503292723,Not Significant
FBP1,FBP1,-0.4119779564982924,0.24092267793862523,0.368783662565003,Not Significant,paired_ttest,2.587455284224286,2.9994332407225786,0.43322832681317064,Not Significant
MPPED2,MPPED2,-0.4346446996460709,0.24097447985851778,0.36880622041193384,Not Significant,paired_ttest,2.0141730595011875,2.4488177591472584,0.43320176259727006,Not Significant
MRPL45,MRPL45,0.24515669961685127,0.240986341024009,0.36880622041193384,Not Significant,paired_ttest,3.2931793767302096,3.0480226771133583,0.43320176259727006,Not Significant
WDR6,WDR6,0.2522677026072877,0.24101389476524104,0.36881094980519424,Not Significant,paired_ttest,5.868608505821208,5.61634080321392,0.4331961934498079,Not Significant
SULT1E1,SULT1E1,-0.271318233839653,0.2412140718171168,0.369073408660269,Not Significant,paired_ttest,0.4766196673734234,0.7479379012130764,0.43288724412465995,Not Significant
CUX2,CUX2,-0.36321281128805216,0.2412343704522613,0.369073408660269,Not Significant,paired_ttest,1.0021575044919397,1.365370315779992,0.43288724412465995,Not Significant
ZCCHC4,ZCCHC4,-0.22381107630999963,0.2413930131474126,0.36924117960738556,Not Significant,paired_ttest,3.5371472515591518,3.7609583278691514,0.4326898702708358,Not Significant
SMPD4,SMPD4,0.2679844679915062,0.24137200668804204,0.36924117960738556,Not Significant,paired_ttest,5.476626734184098,5.208642266192592,0.4326898702708358,Not Significant
SPAG6,SPAG6,-0.33101951772260685,0.24160106893746924,0.36952193520353926,Not Significant,paired_ttest,0.889445517019004,1.2204650347416108,0.43235977633517897,Not Significant
TMEM201,TMEM201,0.2743785380589441,0.24168323994651356,0.36961011619330886,Not Significant,paired_ttest,3.774628529397654,3.50024999133871,0.4322561506910873,Not Significant
CRHR2,CRHR2,-0.20341524303497083,0.24179160434927183,0.3697383332152979,Not Significant,paired_ttest,0.7527343459508427,0.9561495889858135,0.4321055209149955,Not Significant
SRP72,SRP72,0.3267206918488412,0.241825071456983,0.369752005809886,Not Significant,paired_ttest,4.542489306939626,4.215768615090785,0.4320894613883994,Not Significant
KIAA0195,KIAA0195,0.29849882274908257,0.24188485766179893,0.36980591361010856,Not Significant,paired_ttest,5.884106839854793,5.58560801710571,0.43202614826688474,Not Significant
OSBPL7,OSBPL7,0.25449579777331177,0.24191736541597197,0.3698181100193869,Not Significant,paired_ttest,3.3057445625591155,3.0512487647858038,0.4320118252241498,Not Significant
RNF11,RNF11,0.44558104467531123,0.24216534808527218,0.37015966620030044,Not Significant,paired_ttest,5.057804451361275,4.612223406685964,0.4316109051426767,Not Significant
TRIML2,TRIML2,-0.35482342660835564,0.24223547432559073,0.3702293198431271,Not Significant,paired_ttest,1.4166717896645225,1.771495216272878,0.4315291908184943,Not Significant
AKAP9,AKAP9,-0.20868499460911938,0.24248138254340046,0.3705487293759592,Not Significant,paired_ttest,4.799010378706807,5.007695373315927,0.431154671605029,Not Significant
PIWIL1,PIWIL1,-0.3526406590794351,0.24249361661071991,0.3705487293759592,Not Significant,paired_ttest,1.128435099143301,1.481075758222736,0.431154671605029,Not Significant
KAZN,KAZN,-0.20348221699580282,0.24262534224896223,0.37071244144576415,Not Significant,paired_ttest,3.714539815485485,3.918022032481288,0.4309628384091408,Not Significant
SH3BP2,SH3BP2,0.2597394043947263,0.24270893023384235,0.3708025772401102,Not Significant,paired_ttest,6.250360079053352,5.990620674658626,0.43085725598042984,Not Significant
TSPAN32,TSPAN32,0.30704865859334207,0.2428157453110971,0.37092817674638767,Not Significant,paired_ttest,2.6727397608794217,2.3656911022860796,0.4307101751893631,Not Significant
CDH11,CDH11,0.3220080033675288,0.2430445024759083,0.37124001208984736,Not Significant,paired_ttest,6.040883274376845,5.718875271009316,0.43034522185686075,Not Significant
ATP6C,ATP6C,0.4010020361467965,0.24318029318616508,0.3714097963807745,Not Significant,paired_ttest,1.187160151705009,0.7861581155582125,0.43014664540506037,Not Significant
RAI1,RAI1,0.2506172141152163,0.24335397241840817,0.37162539420540946,Not Significant,paired_ttest,5.089438191002801,4.838820976887584,0.42989461710448107,Not Significant
DNAJC5B,DNAJC5B,-0.3220144211315412,0.24339540610136728,0.37162539420540946,Not Significant,paired_ttest,1.2473592012634542,1.5693736223949954,0.42989461710448107,Not Significant
SPATA5L1,SPATA5L1,-0.26212455981918925,0.24339049909438126,0.37162539420540946,Not Significant,paired_ttest,3.0591009869679797,3.321225546787169,0.42989461710448107,Not Significant
AC040977.1,AC040977.1,0.6491659052087231,0.2436715366329928,0.37200932519281005,Not Significant,paired_ttest,3.484099733230148,2.834933828021425,0.42944617348095115,Not Significant
ATP8A2,ATP8A2,-0.4572229181945964,0.24375774648071988,0.3721032590060078,Not Significant,paired_ttest,1.1525302948591567,1.609753213053753,0.4293365262640678,Not Significant
LRRC23,LRRC23,-0.2008132561374354,0.24386734512384023,0.3722328738571444,Not Significant,paired_ttest,2.3736393334879407,2.574452589625376,0.4291852746649448,Not Significant
FAM198A,FAM198A,0.3172107574864076,0.24415382529417687,0.37258583859693467,Not Significant,paired_ttest,3.284690805559165,2.9674800480727574,0.4287736559778489,Not Significant
NFATC3,NFATC3,0.1969987118807568,0.24415913494192817,0.37258583859693467,Not Significant,paired_ttest,4.231652572880551,4.034653860999795,0.4287736559778489,Not Significant
FCER2,FCER2,-0.20182848309277368,0.24417273052120686,0.37258583859693467,Not Significant,paired_ttest,0.9247851951419406,1.1266136782347143,0.4287736559778489,Not Significant
UPF3B,UPF3B,-0.23228924940856444,0.24427514635859263,0.3726014198369434,Not Significant,paired_ttest,1.766078562400806,1.9983678118093704,0.42875549451177064,Not Significant
SPEN,SPEN,-0.17712053202406697,0.24425600864645197,0.3726014198369434,Not Significant,paired_ttest,4.897324903762593,5.07444543578666,0.42875549451177064,Not Significant
NCAPD3,NCAPD3,0.2550904746492586,0.24428180111888753,0.3726014198369434,Not Significant,paired_ttest,4.370231726813973,4.115141252164714,0.42875549451177064,Not Significant
H2AFB1,H2AFB1,-0.29156022300390977,0.24424111910175494,0.3726014198369434,Not Significant,paired_ttest,0.46848518626004904,0.7600454092639588,0.42875549451177064,Not Significant
RNF34,RNF34,0.3589362984834015,0.24431020511612528,0.37260704626511937,Not Significant,paired_ttest,4.237453252843131,3.8785169543597293,0.4287489365435756,Not Significant
ZNF114,ZNF114,-0.3331847698819048,0.2444962707913998,0.37285310322184334,Not Significant,paired_ttest,1.9339764480353379,2.2671612179172427,0.42846223796554034,Not Significant
RP11-1055B8.7,RP11-1055B8.7,0.23606655802351417,0.24458806566705446,0.3729553634061407,Not Significant,paired_ttest,4.196662718102139,3.9605961600786252,0.4283431429538201,Not Significant
FGD6,FGD6,0.16109732721225534,0.24477761579045276,0.3731734327168775,Not Significant,paired_ttest,2.610284436845283,2.4491871096330278,0.42808928249028044,Not Significant
ITGB1BP1,ITGB1BP1,0.21327560958861635,0.24478058345298495,0.3731734327168775,Not Significant,paired_ttest,4.506442561821978,4.293166952233362,0.42808928249028044,Not Significant
VAPB,VAPB,0.20784441741693893,0.24493621659746753,0.37336789597759124,Not Significant,paired_ttest,4.064313951538878,3.8564695341219393,0.4278630275738413,Not Significant
AC008267.1,AC008267.1,-0.25392558264594534,0.24495767173748706,0.37336789597759124,Not Significant,paired_ttest,0.9973437663846526,1.251269349030598,0.4278630275738413,Not Significant
FAM69B,FAM69B,0.3415433464273403,0.24504055270220443,0.37341141547744194,Not Significant,paired_ttest,3.159825157190681,2.8182818107633407,0.42781240946385396,Not Significant
ANXA8L1,ANXA8L1,-0.30176516056513414,0.24508063797237775,0.37341141547744194,Not Significant,paired_ttest,1.0225830369468927,1.3243481975120268,0.42781240946385396,Not Significant
CHMP2A,CHMP2A,-0.29035128835942814,0.24503433708466288,0.37341141547744194,Not Significant,paired_ttest,5.137500492649704,5.4278517810091325,0.42781240946385396,Not Significant
ORAI1,ORAI1,0.2434331334254365,0.2450852982322425,0.37341141547744194,Not Significant,paired_ttest,4.56747199236767,4.324038858942234,0.42781240946385396,Not Significant
ZNF684,ZNF684,0.2931040222038399,0.24536280254189885,0.3737964441311305,Not Significant,paired_ttest,2.1354061764662355,1.8423021542623956,0.4273648343150618,Not Significant
TRMT112,TRMT112,0.3481549851501562,0.2454076560243121,0.3738270003256067,Not Significant,paired_ttest,5.309115072982706,4.96096008783255,0.42732933412641805,Not Significant
RAD23B,RAD23B,0.31640029259863933,0.24548131823696784,0.3738789173371958,Not Significant,paired_ttest,5.275638247642661,4.9592379550440215,0.427269023592146,Not Significant
NDRG2,NDRG2,-0.24004173906231419,0.24549133740520704,0.3738789173371958,Not Significant,paired_ttest,6.641098522073816,6.88114026113613,0.427269023592146,Not Significant
KLF3,KLF3,-0.2573180770941734,0.24556992531928756,0.37396082768824035,Not Significant,paired_ttest,4.46026493577772,4.717583012871893,0.42717388766536946,Not Significant
MISP,MISP,0.1945537977264582,0.24565607520278773,0.3740542359112441,Not Significant,paired_ttest,1.5111810038037594,1.3166272060773012,0.4270654228014921,Not Significant
RP11-342M21.2,RP11-342M21.2,-0.27631365164926613,0.24569363982490874,0.3740736532014062,Not Significant,paired_ttest,1.8025649169839681,2.0788785686332343,0.4270428790035786,Not Significant
YWHAG,YWHAG,0.3752241174221078,0.24582637517471403,0.3742379513414106,Not Significant,paired_ttest,4.5252330736639435,4.150008956241836,0.42685217294929784,Not Significant
BRMS1L,BRMS1L,-0.2393237353304265,0.24591546054444602,0.37433577172537036,Not Significant,paired_ttest,1.7014053815690704,1.940729116899497,0.4267386694909099,Not Significant
OR9A2,OR9A2,-0.25958086510167033,0.24594541987642873,0.37434357900626347,Not Significant,paired_ttest,0.5061453583509551,0.7657262234526254,0.42672961178414304,Not Significant
PACSIN2,PACSIN2,0.3686646216332301,0.24597878223734754,0.3743565638007522,Not Significant,paired_ttest,4.777379268406819,4.408714646773589,0.4267145477437529,Not Significant
SCG5,SCG5,0.2281121320990167,0.24611704825886158,0.3745291833603106,Not Significant,paired_ttest,1.537068425168361,1.3089562930693444,0.4265143363662586,Not Significant
ZBTB10,ZBTB10,0.2650374263795783,0.24618689190752244,0.3745976566812483,Not Significant,paired_ttest,2.7509601082280715,2.485922681848493,0.4264349437082089,Not Significant
COX18,COX18,0.21729699884072007,0.24628615633533038,0.3746730668931827,Not Significant,paired_ttest,3.126664815185934,2.909367816345214,0.4263475247339919,Not Significant
ELOVL5,ELOVL5,-0.510351134970203,0.246282736933777,0.3746730668931827,Not Significant,paired_ttest,4.799871933315005,5.310223068285208,0.4263475247339919,Not Significant
RGPD2,RGPD2,-0.2618236862996246,0.24638383650381424,0.3747838481617903,Not Significant,paired_ttest,1.2633107062194526,1.5251343925190772,0.4262191339138167,Not Significant
CD300LB,CD300LB,-0.2636372903589991,0.2465208791045292,0.3749544767332407,Not Significant,paired_ttest,0.8897616366099578,1.1533989269689569,0.42602145681540854,Not Significant
FOCAD,FOCAD,-0.2529376434669883,0.2465846594510243,0.3750136513551541,Not Significant,paired_ttest,3.421853141112277,3.6747907845792653,0.4259529226714723,Not Significant
AP2M1,AP2M1,0.32036107888872944,0.24675524865215243,0.3752352358966966,Not Significant,paired_ttest,6.381035794099081,6.060674715210352,0.4256963866123049,Not Significant
CRYAA,CRYAA,-0.26186185578539295,0.2471151738528058,0.3757067729936366,Not Significant,paired_ttest,0.3435320410046004,0.6053938967899933,0.4251509756918757,Not Significant
UBIAD1,UBIAD1,-0.21424282682133589,0.24709026822831862,0.3757067729936366,Not Significant,paired_ttest,3.175227582111383,3.389470408932719,0.4251509756918757,Not Significant
SORD,SORD,0.3781705229009922,0.2471603230884329,0.37573752454181847,Not Significant,paired_ttest,3.870671722208377,3.4925011993073847,0.42511543020237863,Not Significant
NQO2,NQO2,0.3489077868326671,0.24726161197312413,0.37585360577806204,Not Significant,paired_ttest,3.7941406677431955,3.4452328809105284,0.42498127896317367,Not Significant
OR2A2,OR2A2,-0.25419146037470197,0.2473760457542234,0.37598964268481416,Not Significant,paired_ttest,0.7660825217086102,1.0202739820833122,0.4248241183350689,Not Significant
RP11-944C7.1,RP11-944C7.1,0.45765742333371473,0.2475417337580497,0.37618844954984676,Not Significant,paired_ttest,1.9583447571270776,1.5006873337933628,0.42459454311252504,Not Significant
ZCCHC8,ZCCHC8,-0.2429928862753643,0.2475567529838173,0.37618844954984676,Not Significant,paired_ttest,3.4641372260737953,3.7071301123491596,0.42459454311252504,Not Significant
PUM2,PUM2,0.2548872825649191,0.24758478832218855,0.37619313331438364,Not Significant,paired_ttest,4.799783569308047,4.5448962867431275,0.4245891359278218,Not Significant
SKIDA1,SKIDA1,-0.2706565379594953,0.24761259926272194,0.37619747520757796,Not Significant,paired_ttest,0.949833355061127,1.2204898930206223,0.4245841234775494,Not Significant
USP31,USP31,-0.29192455607257983,0.2477055832915804,0.37626290918930644,Not Significant,paired_ttest,3.6992750490320825,3.9911996051046623,0.4245085909502442,Not Significant
CSH2,CSH2,-0.3188802427560201,0.24769523024976753,0.37626290918930644,Not Significant,paired_ttest,0.31031420574489643,0.6291944485009165,0.4245085909502442,Not Significant
EIF4H,EIF4H,0.22261216960473806,0.247771840277141,0.37632563610902453,Not Significant,paired_ttest,6.2390034913667565,6.016391321762018,0.42443619560132845,Not Significant
SLX4IP,SLX4IP,0.2327309271557716,0.2478616178370845,0.37642105580987345,Not Significant,paired_ttest,1.9010788212890875,1.6683478941333159,0.4243260914980215,Not Significant
